지하철 역,신설동,서울특별시 동대문구 신설동 76-5 신설동역(2호선),37.57644921,127.0259353
지하철 역,용두(동대문구청),서울특별시 동대문구 용두동 47-1 용두역,37.57542951,127.0383765
지하철 역,장한평,서울특별시 동대문구 장안동 472-3 장한평역,37.56242038,127.0602996
지하철 역,청량리(서울시립대입구),서울특별시 동대문구 전농동 620-69 청량리역,37.57980887,127.046001
지하철 역,제기동,서울특별시 동대문구 제기동 65 제기동역,37.57855477,127.0388429
지하철 역,신대방삼거리,서울특별시 동작구 대방동 406-10 신대방삼거리역,37.49964329,126.927683
지하철 역,보라매,서울특별시 동작구 대방동 466-51 보라매역,37.49955836,126.9205485
지하철 역,동작(현충원),서울특별시 동작구 동작동 327-1 4호선 동작역,37.50285011,126.9799612
지하철 역,사당,서울특별시 동작구 사당동 1129 사당역(2호선),37.47641771,126.976342
지하철 역,이수,서울특별시 동작구 사당동 144-4 이수역,37.48516014,126.9811377
지하철 역,사당,서울특별시 동작구 사당동 588-4 사당역(4호선),37.47707652,126.9816449
지하철 역,총신대입구(이수),서울특별시 동작구 사당동 736-1 총신대역4호선,37.48806117,126.982255
지하철 역,남성,서울특별시 동작구 사당동 산 25-33 남성역,37.48472606,126.9710924
지하철 역,상도,서울특별시 동작구 상도1동 702-1 상도역,37.50350597,126.9472624
지하철 역,장승배기,서울특별시 동작구 상도동 26-20 장승배기역,37.50470971,126.9410476
지하철 역,숭실대입구(살피재),서울특별시 동작구 상도동 514 숭실대입구역,37.49581471,126.9540289
지하철 역,신대방,서울특별시 동작구 신대방동 643-1 신대방역 2호선,37.48753811,126.9129362
지하철 역,공덕,서울특별시 마포구 공덕동 423-29 공덕역(5 6호선),37.54447613,126.9511701
지하철 역,공덕,서울특별시 마포구 공덕동 423-29 공덕역(5 6호선),37.54447613,126.9511701
지하철 역,신촌,서울특별시 마포구 노고산동 31-11 신촌역,37.55466327,126.9375367
지하철 역,대흥(서강대앞),서울특별시 마포구 대흥동 128-1 대흥역,37.54771815,126.942353
지하철 역,마포,서울특별시 마포구 도화동 160 마포역,37.53778762,126.9470444
지하철 역,홍대입구,서울특별시 마포구 동교동 165 홍대입구역,37.55674249,126.9241332
지하철 역,망원,서울특별시 마포구 망원동 378 망원역,37.55558068,126.9097283
지하철 역,상수,서울특별시 마포구 상수동 309-10 상수역,37.54798258,126.9228056
지하철 역,합정,서울특별시 마포구 서교동 393 합정역(2호선),37.55101338,126.9151342
지하철 역,월드컵경기장(성산),서울특별시 마포구 성산동 420 월드컵경기장역,37.56999456,126.8988541
지하철 역,마포구청,서울특별시 마포구 성산동 592 마포구청역,37.56443134,126.9028697
지하철 역,아현,서울특별시 마포구 아현동 354-23 아현역,37.55669232,126.9547895
지하철 역,애오개,서울특별시 마포구 아현동 612 애오개역,37.55389862,126.9564132
지하철 역,이대,서울특별시 마포구 염리동 8-85 이대역,37.55684108,126.9477049
지하철 역,광흥창(서강),서울특별시 마포구 창전동 145-17 광흥창역,37.54746052,126.9324358
지하철 역,합정,서울특별시 마포구 합정동 414 합정역(6호선),37.54947734,126.9145015
지하철 역,충정로(경기대입구),서울특별시 서대문구 충정로3가 248-1 충정로역(5호선),37.56078607,126.9632887
지하철 역,충정로(경기대입구),서울특별시 서대문구 충정로3가 319-1 충정로역(2호선),37.55952861,126.9638447
지하철 역,독립문,서울특별시 서대문구 현저동 101 독립문역,37.57420676,126.9561436
지하철 역,홍제,서울특별시 서대문구 홍제동 161-1 홍제역,37.58768059,126.9452969
지하철 역,무악재,서울특별시 서대문구 홍제동 26-1 무악재역,37.58241694,126.9505434
지하철 역,고속터미널,서울특별시 서초구 반포동 19-11 고속터미널역(3호선),37.50483917,127.0048509
지하철 역,고속터미널,서울특별시 서초구 반포동 19-11 고속터미널역(7호선),37.50483917,127.0048509
지하철 역,남태령,서울특별시 서초구 방배동 2909 남태령역,37.46436707,126.9892541
지하철 역,내방,서울특별시 서초구 방배동 874-16 내방역,37.48811752,126.9931909
지하철 역,방배,서울특별시 서초구 방배동 912-14 방배역,37.48127007,126.9970025
