고등학교,한성과학고등학교,서울특별시 서대문구 현저동 산5-47,37.5759859,126.9527945,고등학교,공립
고등학교,서울외국어고등학교,서울특별시 도봉구 창동 35,37.6455929,127.0519514,고등학교,사립
고등학교,대일외국어고등학교,서울특별시 성북구 정릉동 산16-36,37.61330387,127.0141757,고등학교,사립
고등학교,선화예술고등학교,서울특별시 광진구 능동 25,37.55098151,127.087093,고등학교,사립
고등학교,대원외국어고등학교,서울특별시 광진구 중곡동 176-124,37.563079,127.0889497,고등학교,사립
고등학교,이화여자외국어고등학교,서울특별시 중구 순화동 1-1,37.56557705,126.9696428,고등학교,사립
고등학교,서울예술고등학교,서울특별시 종로구 평창동 217,37.605391,126.9691915,고등학교,사립
고등학교,서울국제고등학교,서울특별시 종로구 명륜1가 1-27,37.59134,126.9959635,고등학교,공립
고등학교,서울과학고등학교,서울특별시 종로구 혜화동 1-1,37.5916754,126.9982134,고등학교,공립
고등학교,대원고등학교,서울특별시 광진구 중곡동 176-124,37.563079,127.0889497,고등학교,사립
고등학교,자양고등학교,서울특별시 광진구 자양동 524-11,37.535433,127.0728365,고등학교,공립
고등학교,광남고등학교,서울특별시 광진구 광장동 554-11,37.5413411,127.101751,고등학교,공립
고등학교,성수고등학교,서울특별시 성동구 성수동1가 685-143,37.547981,127.0387013,고등학교,공립
고등학교,무학여자고등학교,서울특별시 성동구 행당동 322-1,37.55676803,127.0335995,고등학교,공립
고등학교,성심여자고등학교,서울특별시 용산구 원효로4가 1-1,37.5341025,126.9542291,고등학교,사립
고등학교,신광여자고등학교,서울특별시 용산구 청파동3가 100,37.5431703,126.9699957,고등학교,사립
고등학교,보성여자고등학교,서울특별시 용산구 용산동2가 1-1123,37.5426751,126.984496,고등학교,사립
고등학교,배문고등학교,서울특별시 용산구 서계동 259-3,37.5499978,126.9639049,고등학교,사립
고등학교,오산고등학교,서울특별시 용산구 보광동 168-73,37.52378179,127.0008688,고등학교,사립
고등학교,용산고등학교,서울특별시 용산구 용산동2가 1,37.5453891,126.979489,고등학교,공립
고등학교,장충고등학교,서울특별시 중구 신당동 432-460,37.5531457,127.0065905,고등학교,사립
고등학교,상명대학교사범대학부속여자고등학교,서울특별시 종로구 홍지동 7-1,37.6041771,126.9556929,고등학교,사립
고등학교,덕성여자고등학교,서울특별시 종로구 안국동 37-1,37.5773697,126.9827378,고등학교,사립
고등학교,배화여자고등학교,서울특별시 종로구 누하동 149,37.57849658,126.9668658,고등학교,사립
고등학교,경신고등학교,서울특별시 종로구 혜화동 5-119,37.5914502,127.0006702,고등학교,사립
고등학교,대신고등학교,서울특별시 종로구 행촌동 171-1,37.5734256,126.9618971,고등학교,사립
고등학교,경복고등학교,서울특별시 종로구 청운동 89-9,37.5867302,126.9717701,고등학교,공립
고등학교,창동고등학교,서울특별시 도봉구 창동 694-10,37.6509764,127.0383612,고등학교,공립
고등학교,자운고등학교,서울특별시 도봉구 창동 1,37.6592612,127.0504663,고등학교,공립
고등학교,효문고등학교,서울특별시 도봉구 쌍문동 468,37.6520737,127.0183236,고등학교,공립
고등학교,누원고등학교,서울특별시 도봉구 도봉동 646,37.6855142,127.0498868,고등학교,공립
고등학교,영훈고등학교,서울특별시 강북구 미아동 471-2,37.613765,127.0278332,고등학교,사립
