공원,동묘공원,서울특별시 종로구 숭인238-1,37.573162,127.018284,8450,02-2148-4152,역사공원
공원,수송공원,서울특별시 종로구 수송 80-7,37.573998,126.981143,3567.2,,근린공원
공원,월암공원,서울특별시 종로구 송월 1-44,37.571311,126.965634,10662,,근린공원
공원,서린공원,서울특별시 종로구 서린 82,37.569989,126.980909,1514.7,,소공원
공원,삼청공원,서울특별시 종로구 삼청 산2-1,37.590631,126.985945,372418.4,02-2148-4150,근린공원
공원,사직공원,서울특별시 종로구 사직 1-28,37.576297,126.967948,168099.8,02-2148-4149,근린공원
공원,무악공원,서울특별시 종로구 무악동 산2-83,37.577525,126.960547,5136,02-2148-4156,어린이공원
공원,인왕공원,서울특별시 종로구 무악 55-1,37.577468,126.956975,1745.8,02-2148-4156,어린이공원
공원,와룡공원,서울특별시 종로구 명륜3가 산2-14,37.590834,126.990606,204369,02-2148-4150,근린공원
공원,경학공원,서울특별시 종로구 명륜3가 53-2,37.584753,126.99681,3269,02-2148-4156,어린이공원
공원,명륜공원,서울특별시 종로구 명륜1가 23-9,37.588245,126.998279,1149.5,02-2148-4156,어린이공원
공원,마로니에공원,서울특별시 종로구 동숭1-124,37.580608,127.002438,5802,02-2148-4158,문화공원
공원,내수2공원,서울특별시 종로구 내수 73-3,37.572497,126.971637,2192.2,,근린공원
공원,내수1공원,서울특별시 종로구 내수 71-2,37.573911,126.970542,2392.1,,근린공원
공원,연신내물빛공원,서울특별시 은평구 통일로 849,37.61897,126.920861,2051,02-351-8012,기타
공원,마고정근린공원,서울특별시 은평구 진관동 산98-4 일원,37.633198,126.919096,4550.6,02-351-8008,근린공원
공원,진관근린공원&lt;시공원&gt;,서울특별시 은평구 진관동 산97-3,37.640075,126.932882,1313671.9,02-351-8004,근린공원
공원,향림근린공원&lt;시공원&gt;,서울특별시 은평구 진관동 산55,37.629366,126.927014,253629,02-351-8003,근린공원
공원,물푸레근린공원&lt;시공원&gt;,서울특별시 은평구 진관동 산100-44 일원,37.637075,126.916493,147441.6,02-351-8003,근린공원
공원,금암 문화공원(은평뉴타운제1호문화공원),서울특별시 은평구 진관동 53-5 일대,37.587015,126.923141,6857.1,02-351-8008,문화공원
공원,서오릉도시자연공원&lt;시공원&gt;,서울특별시 은평구 진관동 389-1,37.637976,126.913577,1082847,02-351-8003,기타
공원,덕수천근린공원,서울특별시 은평구 진관동 31-5 일원,37.646145,126.927556,5569.1,02-351-8008,근린공원
공원,은평뉴타운도시개발사업지구제9호근린공원,서울특별시 은평구 진관동 206-21 일원,37.632016,126.93076,12018.2,02-351-8008,근린공원
공원,우물골근린공원,서울특별시 은평구 진관동 179-5 일원,37.634196,126.925428,7202.8,02-351-8008,근린공원
공원,은평뉴타운도시개발사업지구내1호소공원,서울특별시 은평구 진관동 158-14 일원,37.616903,126.928972,1087.8,02-351-8008,소공원
공원,은평뉴타운제2호문화공원,서울특별시 은평구 진관동 135-26 일대,37.644332,126.918009,55721.8,02-351-8008,문화공원
공원,못자리골근린공원,서울특별시 은평구 진관동 13-20 일원,37.648497,126.929826,16176.1,02-351-8008,근린공원
공원,마실길근린공원,서울특별시 은평구 진관동 125-22 일원,37.635399,126.934794,45170.5,02-351-8008,근린공원
공원,은평뉴타운도시개발사업지구제3호근린공원,서울특별시 은평구 진관동 11-16 일대,37.648497,126.929826,4749.8,02-351-8008,근린공원
공원,백련근린공원&lt;시공원&gt;,서울특별시 은평구 응암동 산1-27외,37.591312,126.928971,316918,02-351-8008,근린공원
공원,응암3주택재개발구역내소공원,서울특별시 은평구 응암동 761-9,37.630017,126.930244,1641.6,02-351-8008,소공원
공원,응암9구역,서울특별시 은평구 응암동 761-7,37.618267,126.932812,880.8,02-351-8008,소공원
공원,역촌동,서울특별시 은평구 역촌동85-3436,37.641342,126.942228,318,02-351-8008,소공원
공원,신사근린공원&lt;시공원&gt;,서울특별시 은평구 신사동 산80-4 일대,37.59242,126.910584,111650,02-351-8004,근린공원
공원,불광3구역,서울특별시 은평구 불광동641-123456,37.619234,126.936128,7274.1,02-351-8008,소공원
공원,불광근린공원&lt;시공원&gt;,서울특별시 은평구 불광동 산33-1,37.618784,126.930834,131471,02-351-8004,근린공원
공원,불광7구역,서울특별시 은평구 불광동 643-3,37.61227,126.939287,3120,02-351-8008,소공원
공원,불광6구역,서울특별시 은평구 불광동 638-356,37.619234,126.936128,1919,02-351-8008,소공원
공원,요  산,서울특별시 은평구 불광동 13-33외 3,37.618267,126.932812,805,02-351-8008,소공원
공원,녹번동근린공원,서울특별시 은평구 녹번동 산40-1,37.603459,126.932237,39373,02-351-8008,근린공원
공원,북한산도시자연공원&lt;시공원&gt;,서울특별시 은평구 녹번동 산1-1,37.605799,126.940903,730342,02-351-8003,기타
공원,녹번서근린공원,서울특별시 은평구 녹번동 85-1외 17필지,37.603157,126.929288,29945,02-351-8008,근린공원
공원,은평평화공원,서울특별시 은평구 녹번동 153-1,37.605192,126.923387,5700.1,02-351-8012,기타
공원,구산근린공원,서울특별시 은평구 구산동 산47-13 일대,37.607188,126.907777,32300,02-351-8008,근린공원
공원,역촌근린공원,서울특별시 은평구 구산동 산43 일대,37.611011,126.908075,52500,02-351-8008,근린공원
공원,봉산도시자연공원&lt;시공원&gt;,서울특별시 은평구 구산동 산135-5 일대,37.600268,126.906472,1512881,02-351-8003,기타
공원,거북이,서울특별시 은평구 구산동 309-38,37.599552,126.915551,250,02-351-8008,소공원
공원,기자촌근린공원&lt;시공원&gt;,서울특별시 은평구  진관동 산106-17 일원,37.632016,126.93076,128953.7,02-351-8003,근린공원
공원,시루뫼어린이공원,서울특별시 은평구 증산동 185-1,37.582994,126.906559,999.6,02-350-5254,어린이공원
공원,분토골어린이공원,서울특별시 은평구 증산동 163-34,37.586711,126.911699,996,02-350-5254,어린이공원
공원,응암9구역어린이공원,서울특별시 은평구 응암동670-25외16필지,37.586731,126.923094,1217.8,02-350-5254,어린이공원
